V1,id,question,sexual_orientation,age,marital_status,demographic_race,gender,ethnicity,residency_type,education,RE_job,ownership,treatment,property_chosen,abs_value_diff,value_diff,p_id,Index,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,nb_race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,log_abs_diff,log_white_diff,nb_is_white,street_view_person
37,150,3s,Heterosexual,35,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,10000,-10000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-10000,9.21034037197618,-9.21034037197618,0,0
38,153,3s,Heterosexual,39,Married,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Master's / MBA,I have never studied or worked in this field.,I currently own property.,1,Property 2,40000,-40000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-40000,10.5966347330961,-10.5966347330961,0,0
39,155,3s,Heterosexual,34,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,22000,22000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,22000,9.99879773234045,9.99879773234045,1,1
40,157,3s,Heterosexual,47,Married,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,"I currently own property.,I have owned property in the past that I do not currently own.",1,Property 2,120000,-120000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-120000,11.6952470217642,-11.6952470217642,0,0
41,158,3s,Heterosexual,33,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,30000,-30000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-30000,10.3089526606443,-10.3089526606443,0,0
42,163,3s,Heterosexual,40,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,3000,-3000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-3000,8.00636756765025,-8.00636756765025,0,0
43,164,3s,Homosexual,59,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 1,20000,20000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,20000,9.90348755253613,9.90348755253613,1,1
44,167,3s,Heterosexual,57,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 1,2000,2000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,2000,7.60090245954208,7.60090245954208,1,1
45,168,3s,Heterosexual,68,In a domestic partnership,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,Other (please explain):,I have owned property in the past that I do not currently own.,1,Property 1,8000,8000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,8000,8.98719682066197,8.98719682066197,1,1
46,172,3s,Heterosexual,30,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I am currently working in this field.,I currently own property.,1,Property 1,40000,40000,1,5492,p3s-1,p3n-1,6441,15,66429,39,white,4.5,3,2,2108,2004,2397.575758,39.2,0.7305231464,['Burbank Unified School District'],0.07502569373,4.5,0.1852517986,0.3491778006,6037310800,6,310800,"Census Tract 3108, Los Angeles County, California",2136454,0.825,37,3,34.1741488,-118.3221829,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/33c77d1b45912882?cells=test""""></iframe>",white alone,40000,10.5966347330961,10.5966347330961,1,1
47,173,3s,Heterosexual,41,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,5000,-5000,2,3831,p3s-1,p3n-1,7034,15,66103,40,asian,4.6,3,2,2116,2002,2601.456816,39.3,0.09763313609,"['Alhambra Unified School District', 'Montebello Unified School District']",0.1370691393,4.6,0.1876637775,0.4208828865,6037482002,6,482002,"Census Tract 4820.02, Los Angeles County, California",2488396,0.961,37,3,34.0488369,-118.1482676,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/52127d97bfcbeea0?cells=test""""></iframe>",asian,-5000,8.51719319141624,-8.51719319141624,0,0
48,73,10s,Heterosexual,33,Widowed,White,Female,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,40000,-40000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,40000,10.5966347330961,10.5966347330961,1,1
49,74,10s,Heterosexual,44,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,29000,29000,1,6325,p10s-1,p10n-1,3665,11,133993,45,asian,6.4,5,2,3312,1990,1261.437908,46.2,0.2269921821,"['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']",0.03105482304,6.4,0.07234559334,0.6580499653,6059001707,6,1707,"Census Tract 17.07, Orange County, California",5152163,1.989,59,10,33.9046917,-117.9681615,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/27c1825374db1b32?cells=test""""></iframe>",asian,-29000,10.2750511089686,-10.2750511089686,0,1
50,78,10s,Heterosexual,42,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently own property.,1,Property 2,15000,-15000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,15000,9.61580548008435,9.61580548008435,1,1
51,81,10s,Heterosexual,32,In a domestic partnership,Black or African American,Male,Yes,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,5000,-5000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,1
52,82,10s,Heterosexual,41,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,150000,-150000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,150000,11.9183905730784,11.9183905730784,1,1
53,87,10s,Heterosexual,28,In a domestic partnership,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 1,1e+05,1e+05,1,6325,p10s-1,p10n-1,3665,11,133993,45,asian,6.4,5,2,3312,1990,1261.437908,46.2,0.2269921821,"['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']",0.03105482304,6.4,0.07234559334,0.6580499653,6059001707,6,1707,"Census Tract 17.07, Orange County, California",5152163,1.989,59,10,33.9046917,-117.9681615,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/27c1825374db1b32?cells=test""""></iframe>",asian,-1e+05,11.5129254649702,-11.5129254649702,0,1
54,88,10s,Heterosexual,47,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,40000,-40000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,40000,10.5966347330961,10.5966347330961,1,1
55,89,10s,Heterosexual,43,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,60000,-60000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,60000,11.0020998412042,11.0020998412042,1,1
56,92,10s,Heterosexual,30,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,30000,-30000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,30000,10.3089526606443,10.3089526606443,1,1
57,94,10s,Heterosexual,33,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,120000,-120000,2,6441,p10s-1,p10n-1,4663,11,137266,45,white,7.2,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,120000,11.6952470217642,11.6952470217642,1,1
