	id	question	treatment	property	abs_value_diff	value_diff	Index	Property	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
50	9	10s	1.0	Property 2	8000	-8000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
51	9	10s	1.0	Property 2	8000	-8000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
52	11	10s	1.0	Property 2	10000	-10000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
53	11	10s	1.0	Property 2	10000	-10000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
54	14	10s	1.0	Property 1	3000	3000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
55	14	10s	1.0	Property 1	3000	3000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
56	16	10s	1.0	Property 2	100000	-100000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
57	16	10s	1.0	Property 2	100000	-100000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
58	17	10s	1.0	Property 2	50000	-50000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
59	17	10s	1.0	Property 2	50000	-50000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
60	20	10s	1.0	Property 2	8000	-8000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
61	20	10s	1.0	Property 2	8000	-8000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
62	22	10s	1.0	Property 2	25000	-25000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
63	22	10s	1.0	Property 2	25000	-25000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
64	27	10s	1.0	Property 1	10000	10000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
65	27	10s	1.0	Property 1	10000	10000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
66	28	10s	1.0	Property 2	375000	-375000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
67	28	10s	1.0	Property 2	375000	-375000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
68	29	10s	1.0	Property 2	45000	-45000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
69	29	10s	1.0	Property 2	45000	-45000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
70	30	10s	1.0	Property 2	102000	-102000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
71	30	10s	1.0	Property 2	102000	-102000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
72	31	10s	1.0	Property 2	10000	-10000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
73	31	10s	1.0	Property 2	10000	-10000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
74	32	10s	1.0	Property 2	30000	-30000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
75	32	10s	1.0	Property 2	30000	-30000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
76	33	10s	1.0	Property 1	3345	3345	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
77	33	10s	1.0	Property 1	3345	3345	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
78	37	10s	1.0	Property 1	5000	5000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
79	37	10s	1.0	Property 1	5000	5000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
